forecast_id,feature_timestamp,forecast_timestamp,horizon_seconds,sensor,model,current_value,predicted_value,change_from_current,status,severity,alert_type,reason,model_reliability,created_at
1569,2026-06-08 00:06:47,2026-06-08 00:07:47,60,vib_x_rms,XGBoost,0.096364,0.1103170439600944,0.0139530439600944,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1103 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.565506
1570,2026-06-08 00:06:47,2026-06-08 00:07:47,60,vib_y_rms,XGBoost,0.142103,0.1420531570911407,-4.9842908859260016e-05,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1421 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.565908
1571,2026-06-08 00:06:47,2026-06-08 00:07:47,60,vib_z_rms,XGBoost,0.064677,0.0639894753694534,-0.0006875246305465,NORMAL,INFO,NONE,Predicted vibration 0.0640 is below warning threshold.,MODERATE,2026-09-11 11:16:31.566304
1572,2026-06-08 00:06:47,2026-06-08 00:07:47,60,mag_x,Ridge,98.084,230.2109133840723,132.1269133840723,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.566651
1573,2026-06-08 00:06:47,2026-06-08 00:07:47,60,mag_y,Ridge,81.816,234.51858766444127,152.70258766444127,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.566988
1574,2026-06-08 00:06:47,2026-06-08 00:07:47,60,mag_z,Ridge,283.906,228.4834832963961,-55.42251670360395,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.567255
1575,2026-06-08 00:06:47,2026-06-08 00:07:47,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.567491
1576,2026-06-08 00:06:49,2026-06-08 00:07:49,60,vib_x_rms,XGBoost,0.094031,0.1098424270749092,0.0158114270749092,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1098 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.567709
1577,2026-06-08 00:06:49,2026-06-08 00:07:49,60,vib_y_rms,XGBoost,0.127041,0.1441089212894439,0.0170679212894439,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1441 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.567922
1578,2026-06-08 00:06:49,2026-06-08 00:07:49,60,vib_z_rms,XGBoost,0.060291,0.0643176436424255,0.0040266436424255,NORMAL,INFO,NONE,Predicted vibration 0.0643 is below warning threshold.,MODERATE,2026-09-11 11:16:31.568163
1579,2026-06-08 00:06:49,2026-06-08 00:07:49,60,mag_x,Ridge,401.954,228.94142457666567,-173.01257542333428,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.568392
1580,2026-06-08 00:06:49,2026-06-08 00:07:49,60,mag_y,Ridge,300.972,240.63201348724616,-60.33998651275383,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.568652
1581,2026-06-08 00:06:49,2026-06-08 00:07:49,60,mag_z,Ridge,314.622,236.08514195232203,-78.53685804767798,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.569137
1582,2026-06-08 00:06:49,2026-06-08 00:07:49,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.569929
1583,2026-06-08 00:06:50,2026-06-08 00:07:50,60,vib_x_rms,XGBoost,0.109463,0.1098480746150016,0.0003850746150016,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1098 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.570415
1584,2026-06-08 00:06:50,2026-06-08 00:07:50,60,vib_y_rms,XGBoost,0.151044,0.1411790251731872,-0.0098649748268127,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1412 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.570772
1585,2026-06-08 00:06:50,2026-06-08 00:07:50,60,vib_z_rms,XGBoost,0.064815,0.0645747557282447,-0.0002402442717552,NORMAL,INFO,NONE,Predicted vibration 0.0646 is below warning threshold.,MODERATE,2026-09-11 11:16:31.571051
1586,2026-06-08 00:06:50,2026-06-08 00:07:50,60,mag_x,Ridge,434.434,233.9907477507589,-200.4432522492411,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.571304
1587,2026-06-08 00:06:50,2026-06-08 00:07:50,60,mag_y,Ridge,298.116,232.6175430650044,-65.49845693499563,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.571525
1588,2026-06-08 00:06:50,2026-06-08 00:07:50,60,mag_z,Ridge,411.306,235.26184459132224,-176.04415540867777,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.571736
1589,2026-06-08 00:06:50,2026-06-08 00:07:50,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.571958
1590,2026-06-08 00:06:52,2026-06-08 00:07:52,60,vib_x_rms,XGBoost,0.105082,0.1078704595565795,0.0027884595565795,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1079 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.572384
1591,2026-06-08 00:06:52,2026-06-08 00:07:52,60,vib_y_rms,XGBoost,0.140682,0.1429216861724853,0.0022396861724853,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1429 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.572757
1592,2026-06-08 00:06:52,2026-06-08 00:07:52,60,vib_z_rms,XGBoost,0.067967,0.0643492341041565,-0.0036177658958435,NORMAL,INFO,NONE,Predicted vibration 0.0643 is below warning threshold.,MODERATE,2026-09-11 11:16:31.573089
1593,2026-06-08 00:06:52,2026-06-08 00:07:52,60,mag_x,Ridge,416.444,235.3701680490024,-181.07383195099763,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.573422
1594,2026-06-08 00:06:52,2026-06-08 00:07:52,60,mag_y,Ridge,400.106,222.25109733070727,-177.85490266929273,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.573751
1595,2026-06-08 00:06:52,2026-06-08 00:07:52,60,mag_z,Ridge,157.71,226.01168263584847,68.30168263584846,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.574085
1596,2026-06-08 00:06:52,2026-06-08 00:07:52,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.574351
1597,2026-06-08 00:06:53,2026-06-08 00:07:53,60,vib_x_rms,XGBoost,0.12812,0.1086441054940223,-0.0194758945059776,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1086 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.574578
1598,2026-06-08 00:06:53,2026-06-08 00:07:53,60,vib_y_rms,XGBoost,0.132598,0.1408398300409317,0.0082418300409317,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1408 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.574793
1599,2026-06-08 00:06:53,2026-06-08 00:07:53,60,vib_z_rms,XGBoost,0.065841,0.0639513432979583,-0.0018896567020416,NORMAL,INFO,NONE,Predicted vibration 0.0640 is below warning threshold.,MODERATE,2026-09-11 11:16:31.575009
1600,2026-06-08 00:06:53,2026-06-08 00:07:53,60,mag_x,Ridge,349.44,231.7184822865637,-117.7215177134363,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.575227
1601,2026-06-08 00:06:53,2026-06-08 00:07:53,60,mag_y,Ridge,348.334,229.3135042664865,-119.02049573351348,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.575504
1602,2026-06-08 00:06:53,2026-06-08 00:07:53,60,mag_z,Ridge,281.176,231.2403847339405,-49.93561526605947,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.576178
1603,2026-06-08 00:06:53,2026-06-08 00:07:53,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.576560
1604,2026-06-08 00:06:54,2026-06-08 00:07:54,60,vib_x_rms,XGBoost,0.116614,0.1084074154496193,-0.0082065845503807,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1084 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.576925
1605,2026-06-08 00:06:54,2026-06-08 00:07:54,60,vib_y_rms,XGBoost,0.144354,0.1393168270587921,-0.0050371729412078,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1393 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.577267
1606,2026-06-08 00:06:54,2026-06-08 00:07:54,60,vib_z_rms,XGBoost,0.061889,0.0637780576944351,0.0018890576944351,NORMAL,INFO,NONE,Predicted vibration 0.0638 is below warning threshold.,MODERATE,2026-09-11 11:16:31.577526
1607,2026-06-08 00:06:54,2026-06-08 00:07:54,60,mag_x,Ridge,24.108,224.81891689856715,200.71091689856715,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.577753
1608,2026-06-08 00:06:54,2026-06-08 00:07:54,60,mag_y,Ridge,291.088,230.44291511660575,-60.64508488339425,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.577967
1609,2026-06-08 00:06:54,2026-06-08 00:07:54,60,mag_z,Ridge,77.322,231.3119345480112,153.9899345480112,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.578176
1610,2026-06-08 00:06:54,2026-06-08 00:07:54,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.578389
1611,2026-06-08 00:06:56,2026-06-08 00:07:56,60,vib_x_rms,XGBoost,0.108074,0.1086113378405571,0.000537337840557,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1086 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.578606
1612,2026-06-08 00:06:56,2026-06-08 00:07:56,60,vib_y_rms,XGBoost,0.135889,0.1447117179632187,0.0088227179632186,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1447 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.578940
1613,2026-06-08 00:06:56,2026-06-08 00:07:56,60,vib_z_rms,XGBoost,0.064254,0.0638510659337043,-0.0004029340662956,NORMAL,INFO,NONE,Predicted vibration 0.0639 is below warning threshold.,MODERATE,2026-09-11 11:16:31.579431
1614,2026-06-08 00:06:56,2026-06-08 00:07:56,60,mag_x,Ridge,161.322,220.34251287040885,59.02051287040885,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.579780
1615,2026-06-08 00:06:56,2026-06-08 00:07:56,60,mag_y,Ridge,450.24,239.84879926923335,-210.39120073076663,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.580124
1616,2026-06-08 00:06:56,2026-06-08 00:07:56,60,mag_z,Ridge,16.366,228.94550409170267,212.5795040917027,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.580417
1617,2026-06-08 00:06:56,2026-06-08 00:07:56,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.580669
1618,2026-06-08 00:06:57,2026-06-08 00:07:57,60,vib_x_rms,XGBoost,0.101912,0.1112759932875633,0.0093639932875633,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1113 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.580931
1619,2026-06-08 00:06:57,2026-06-08 00:07:57,60,vib_y_rms,XGBoost,0.13987,0.1439419090747833,0.0040719090747833,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1439 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.581173
1620,2026-06-08 00:06:57,2026-06-08 00:07:57,60,vib_z_rms,XGBoost,0.066483,0.0642272010445594,-0.0022557989554405,NORMAL,INFO,NONE,Predicted vibration 0.0642 is below warning threshold.,MODERATE,2026-09-11 11:16:31.581435
1621,2026-06-08 00:06:57,2026-06-08 00:07:57,60,mag_x,Ridge,171.136,220.8286383013997,49.69263830139971,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.581736
1622,2026-06-08 00:06:57,2026-06-08 00:07:57,60,mag_y,Ridge,303.898,240.91509139872807,-62.98290860127196,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.582058
1623,2026-06-08 00:06:57,2026-06-08 00:07:57,60,mag_z,Ridge,357.14,233.68465761111491,-123.45534238888504,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.582363
1624,2026-06-08 00:06:57,2026-06-08 00:07:57,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.582709
1625,2026-06-08 00:06:59,2026-06-08 00:07:59,60,vib_x_rms,XGBoost,0.093096,0.1100610867142677,0.0169650867142677,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1101 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.584754
1626,2026-06-08 00:06:59,2026-06-08 00:07:59,60,vib_y_rms,XGBoost,0.126701,0.142828494310379,0.016127494310379,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1428 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.585127
